10.00, 10.01
10.02, 57.85
10.00, 109.09
10.00, 159.41
10.01, 209.84
10.01, 261.81
30.65, 15.77
32.50, 70.83
32.76, 121.65
33.33, 172.40
32.16, 222.24
28.02, 271.36
51.71, 10.01
55.00, 57.86
55.64, 108.71
55.68, 159.15
55.00, 209.85
50.03, 266.93
93.35, 10.01
77.71, 70.49
78.37, 121.30
85.00, 171.93
75.07, 222.92
75.98, 268.11
115.04, 10.02
99.58, 56.46
101.00, 108.00
97.83, 216.93
113.93, 289.99
118.17, 37.84
126.00, 211.00
126.62, 268.12
134.41, 10.02
146.75, 65.03
144.48, 224.00
139.91, 290.00
164.78, 46.33
163.14, 242.08
165.22, 289.99
185.59, 31.94
186.31, 87.00
177.54, 267.13
199.51, 10.01
209.05, 95.02
207.00, 118.80
207.00, 215.40
203.51, 266.41
224.02, 10.00
226.43, 54.11
231.12, 104.69
229.92, 204.22
229.66, 252.01
250.00, 10.02
250.72, 64.00
252.49, 115.90
242.00, 165.87
251.83, 214.87
252.69, 264.04
274.99, 10.01
274.99, 54.71
274.99, 102.91
274.99, 152.67
274.99, 203.11
274.99, 250.68
172.72, 65.75
195.18, 52.70
132.89, 87.00
80.56, 197.52
211.05, 289.99
213.29, 181.00
111.62, 246.90
55.20, 83.46
55.54, 134.15
78.14, 95.65
206.71, 240.63
252.49, 89.92
58.25, 184.21
177.02, 10.00
10.02, 289.99
61.97, 289.98
274.98, 289.99
252.24, 190.92
152.58, 267.30
103.45, 82.15
77.46, 44.94
32.07, 248.15
32.72, 96.48
274.98, 128.89
211.56, 32.81
10.01, 235.83
189.87, 290.00
158.87, 87.00
252.42, 239.49
32.77, 146.90
275.00, 76.93
90.76, 243.63
182.48, 224.00
32.51, 196.84
10.01, 134.25
274.99, 178.65
251.46, 141.68
10.00, 183.86
229.48, 228.11
275.00, 226.63
10.02, 83.83
236.37, 32.12
106.00, 192.26
139.57, 40.06
78.52, 146.77
121.63, 63.59
52.45, 235.70
32.51, 44.85
230.18, 130.00
10.01, 31.87
253.68, 290.00
254.82, 38.34
50.60, 32.40
229.55, 79.06
99.06, 30.51
87.95, 290.00
100.64, 267.66
35.99, 289.99
229.04, 271.25
137.60, 246.89
186.24, 247.01
260.13, 166.17
118.95, 228.81
73.63, 26.93
205.46, 69.44
274.98, 271.40
274.98, 30.07
67.62, 247.81
160.09, 26.98
228.56, 181.00
233.21, 289.99
71.90, 10.00
152.80, 10.00
