QGC WPL 110
0	0	3	16	0	1	0	0	3.90695399999999986e-05	1.66476799999999985e-05	0	1
1	0	3	22	0	1	0	0	3.90695399999999986e-05	1.66476799999999985e-05	5	1
2	0	3	16	0	1	0	0	1.17633699999999995e-05	1.69095000000000013e-05	5	1
3	0	3	16	0	1	0	0	1.71259500000000016e-05	4.98705199999999977e-05	5	1
4	0	3	16	0	1	0	0	5.08830400000000033e-05	4.92679800000000019e-05	5	1
5	0	3	16	0	1	0	0	6.75914600000000022e-05	7.9143169999999996e-05	5	1
6	0	3	16	0	1	0	0	8.75770299999999939e-05	5.1760579999999999e-05	5	1
7	0	3	16	0	1	0	0	0.000119890859999999998	3.74567700000000015e-05	5	1
8	0	3	16	0	1	0	0	0.000153980410000000001	3.85209799999999979e-05	5	1
9	0	3	16	0	1	0	0	0.000156479299999999998	6.58538900000000025e-05	5	1
10	0	3	16	0	1	0	0	0.000155153330000000006	9.50157100000000065e-05	5	1
11	0	3	16	0	1	0	0	0.000160444150000000008	0.000129418110000000008	5	1
12	0	3	16	0	1	0	0	0.00018513414999999999	0.000152883950000000005	5	1
13	0	3	16	0	1	0	0	0.00020932951000000001	0.000178668580000000004	5	1
14	0	3	16	0	1	0	0	0.00017890235	0.000190141829999999998	5	1
15	0	3	16	0	1	0	0	0.000120704180000000001	0.00020212993	5	1
16	0	3	16	0	1	0	0	0.000100355919999999994	0.000174561500000000006	5	1
17	0	3	16	0	1	0	0	6.95132600000000013e-05	0.000174177160000000007	5	1
18	0	3	16	0	1	0	0	8.22993500000000034e-05	0.000140995649999999992	5	1
19	0	3	16	0	1	0	0	4.65965000000000002e-05	0.000142611289999999987	5	1
20	0	3	16	0	1	0	0	5.54578800000000017e-05	0.000113563549999999995	5	1
21	0	3	16	0	1	0	0	3.50828399999999983e-05	8.36932300000000024e-05	5	1
22	0	3	16	0	1	0	0	5.52812000000000019e-06	8.41608599999999998e-05	5	1
23	0	3	16	0	1	0	0	1.80047900000000001e-05	0.000117884840000000003	5	1
24	0	3	16	0	1	0	0	1.03108699999999994e-05	0.000151590999999999992	5	1
25	0	3	16	0	1	0	0	1.50286599999999995e-05	0.000189169750000000003	5	1
26	0	3	16	0	1	0	0	3.91796300000000022e-05	0.000172552030000000013	5	1
27	0	3	16	0	1	0	0	4.91554000000000004e-05	0.000206183069999999992	5	1
28	0	3	16	0	1	0	0	8.30850199999999962e-05	0.000208543219999999987	5	1
29	0	3	16	0	1	0	0	0.000109973630000000002	0.000231040740000000008	5	1
30	0	3	16	0	1	0	0	0.000145756849999999997	0.000230672530000000013	5	1
31	0	3	16	0	1	0	0	0.000172881889999999995	0.000221929120000000004	5	1
32	0	3	16	0	1	0	0	0.000207589299999999988	0.000212365139999999987	5	1
33	0	3	16	0	1	0	0	0.00024055374000000001	0.000194459770000000002	5	1
34	0	3	16	0	1	0	0	0.000266801820000000026	0.000168372560000000005	5	1
35	0	3	16	0	1	0	0	0.00028535702	0.00014259679999999999	5	1
36	0	3	16	0	1	0	0	0.000285229049999999979	0.000112483270000000006	5	1
37	0	3	16	0	1	0	0	0.000286331370000000006	8.07622199999999987e-05	5	1
38	0	3	16	0	1	0	0	0.000288266080000000027	4.78184600000000002e-05	5	1
39	0	3	16	0	1	0	0	0.000283420799999999995	1.30655299999999992e-05	5	1
40	0	3	16	0	1	0	0	0.00024525084999999999	7.50416999999999968e-06	5	1
41	0	3	16	0	1	0	0	0.000258031630000000014	3.5953849999999998e-05	5	1
42	0	3	16	0	1	0	0	0.000254488520000000016	6.71858699999999944e-05	5	1
43	0	3	16	0	1	0	0	0.000253244220000000005	9.92092499999999955e-05	5	1
44	0	3	16	0	1	0	0	0.000252089170000000017	0.000132151440000000006	5	1
45	0	3	16	0	1	0	0	0.000237209630000000002	0.000159269030000000012	5	1
46	0	3	16	0	1	0	0	0.00021299884	0.000140662339999999999	5	1
47	0	3	16	0	1	0	0	0.00018743292	0.000114446419999999997	5	1
48	0	3	16	0	1	0	0	0.000187627379999999997	8.04994200000000052e-05	5	1
49	0	3	16	0	1	0	0	0.000189863169999999993	4.61826399999999966e-05	5	1
50	0	3	16	0	1	0	0	0.000225973250000000004	4.02463900000000008e-05	5	1
51	0	3	16	0	1	0	0	0.000208619540000000013	1.37261500000000007e-05	5	1
52	0	3	16	0	1	0	0	0.000174635929999999995	1.26940099999999998e-05	5	1
53	0	3	16	0	1	0	0	0.000137345469999999999	7.1861499999999998e-06	5	1
54	0	3	16	0	1	0	0	0.000100018390000000004	1.43907799999999998e-05	5	1
55	0	3	16	0	1	0	0	7.07547999999999955e-05	1.75543099999999996e-05	5	1
56	0	3	16	0	1	0	0	3.90695399999999986e-05	1.66476799999999985e-05	5	1
57	0	3	21	0	1	0	0	3.90695399999999986e-05	1.66476799999999985e-05	0	1
