3,0
3,21
3,42
3,64
3,85
3,106
3,127
3,148
3,170
3,191
3,212
3,233
3,255
3,276
3,297
24,0
24,21
24,42
24,64
24,85
24,106
24,127
24,148
24,170
24,191
24,212
24,233
24,255
24,276
24,297
45,0
45,21
45,42
45,64
45,85
45,106
45,127
45,148
45,170
45,191
45,212
45,233
45,255
45,276
45,297
67,0
67,21
67,42
67,64
67,85
67,106
67,127
67,148
67,170
67,191
67,212
67,233
67,255
67,276
67,297
88,0
88,21
88,42
88,64
88,85
88,106
88,191
88,212
88,233
88,255
88,276
88,297
109,0
109,21
109,42
109,64
109,85
109,212
109,233
109,255
109,276
109,297
130,0
130,21
130,42
130,64
130,85
130,233
130,255
130,276
130,297
151,0
151,21
151,42
151,64
151,85
151,233
151,255
151,276
151,297
173,0
173,21
173,42
173,64
173,85
173,233
173,255
173,276
173,297
194,0
194,21
194,42
194,64
194,85
194,233
194,255
194,276
194,297
215,0
215,21
215,42
215,64
215,85
215,106
215,127
215,191
215,212
215,233
215,255
215,276
215,297
236,0
236,21
236,42
236,64
236,85
236,106
236,127
236,191
236,212
236,233
236,255
236,276
236,297
258,0
258,21
258,42
258,64
258,85
258,106
258,127
258,148
258,170
258,191
258,212
258,233
258,255
258,276
258,297
279,0
279,21
279,42
279,64
279,85
279,106
279,127
279,148
279,170
279,191
279,212
279,233
279,255
279,276
279,297
