0.21, 0.31
0.54, 51.88
0.50, 103.55
0.56, 155.55
1.12, 206.65
1.41, 258.44
24.83, 10.22
25.88, 63.71
23.15, 115.58
29.88, 167.50
27.31, 219.40
24.01, 271.25
48.79, 0.15
49.14, 52.14
52.50, 104.22
53.42, 153.25
51.56, 205.17
49.19, 257.07
71.42, 12.92
71.77, 64.92
79.00, 116.36
79.00, 167.74
74.88, 219.37
73.51, 271.20
94.29, 0.29
94.22, 51.91
100.34, 224.52
93.32, 299.00
118.50, 36.27
124.51, 215.00
124.47, 271.31
142.45, 0.56
142.66, 53.04
145.15, 230.78
143.63, 288.86
164.82, 39.49
165.77, 215.00
166.39, 272.83
187.70, 0.20
187.12, 52.82
188.70, 227.28
189.39, 284.92
211.23, 42.47
207.89, 94.30
204.00, 144.95
204.00, 195.60
211.68, 246.90
211.22, 299.00
232.31, 26.85
232.18, 77.65
239.00, 128.94
241.45, 182.11
235.73, 237.09
235.14, 288.87
261.13, 38.62
252.77, 91.40
261.54, 141.87
261.50, 195.46
259.75, 247.36
259.07, 299.00
284.00, 25.05
284.00, 76.25
284.00, 128.94
284.00, 182.47
284.00, 234.43
283.98, 291.63
118.31, 10.29
164.94, 66.39
27.94, 299.00
237.72, 52.27
25.80, 37.73
211.63, 120.01
26.20, 89.78
22.80, 142.50
28.38, 193.44
26.01, 245.34
50.49, 231.12
97.78, 250.38
123.08, 244.48
168.08, 243.08
146.65, 85.00
212.41, 272.87
237.57, 263.00
241.82, 155.54
261.46, 115.89
238.45, 211.25
261.43, 273.29
97.19, 77.72
261.50, 221.44
79.00, 142.58
53.06, 179.23
142.47, 26.24
209.92, 13.68
207.93, 68.32
260.59, 64.59
49.56, 78.40
262.44, 168.28
3.97, 288.97
67.33, 299.00
145.98, 256.74
277.15, 0.47
49.06, 26.16
232.02, 103.92
165.22, 13.22
232.19, 0.30
122.15, 84.95
188.66, 258.95
213.92, 221.01
43.56, 129.21
0.29, 129.53
72.31, 245.23
5.54, 181.05
3.41, 232.53
3.19, 77.71
284.00, 154.93
204.00, 170.94
74.71, 90.73
284.00, 208.45
284.00, 102.96
187.52, 26.84
71.73, 38.90
2.62, 25.99
94.67, 25.94
167.55, 299.00
119.27, 297.90
74.85, 193.39
284.00, 260.41
284.00, 50.95
47.64, 282.06
98.98, 276.33
184.03, 84.02
222.14, 143.77
254.58, 13.48
222.17, 195.73
118.01, 61.25
61.72, 128.51
222.45, 169.75
