6.35, 0.00
6.47, 25.98
6.39, 52.04
6.40, 78.02
6.26, 104.00
6.26, 129.98
6.26, 155.96
6.20, 182.15
6.64, 208.12
6.91, 234.10
6.91, 260.08
6.91, 286.06
29.03, 12.68
28.91, 39.08
28.92, 65.06
29.77, 91.03
28.76, 116.99
28.76, 142.97
28.67, 169.10
29.11, 195.08
29.44, 221.06
29.44, 247.04
29.44, 273.02
29.45, 299.00
51.70, 0.00
51.35, 25.98
51.41, 52.07
52.28, 78.03
52.29, 104.01
51.26, 129.97
51.17, 156.11
51.61, 182.09
51.94, 208.07
51.94, 234.05
51.95, 260.03
51.95, 286.01
74.45, 12.56
73.59, 38.53
75.00, 65.04
75.00, 91.02
75.00, 117.00
73.67, 143.12
74.11, 169.10
74.44, 195.08
74.44, 221.06
74.45, 247.04
74.45, 273.02
74.45, 299.00
97.20, 0.00
97.35, 24.82
97.03, 156.87
97.20, 182.54
97.20, 208.52
97.20, 234.51
97.21, 260.49
97.21, 286.47
119.94, 12.81
119.72, 39.00
119.94, 143.11
119.95, 169.10
119.96, 195.08
119.96, 221.06
119.96, 247.04
119.96, 273.02
119.96, 299.00
142.54, 0.00
142.29, 26.06
142.16, 52.09
142.26, 129.83
142.45, 156.10
142.46, 182.08
142.46, 208.07
142.46, 234.05
142.46, 260.03
142.46, 286.01
164.95, 13.15
164.74, 39.13
164.70, 65.11
164.83, 116.95
164.85, 142.93
164.95, 169.09
164.96, 195.07
164.96, 221.05
164.96, 247.04
164.96, 273.02
164.96, 299.00
187.36, 0.00
187.48, 26.09
187.27, 52.07
187.23, 78.05
187.37, 104.03
187.39, 130.01
187.39, 155.99
187.45, 182.07
187.46, 208.06
187.46, 234.04
187.46, 260.02
187.46, 286.01
209.89, 12.94
209.98, 39.08
209.77, 65.06
209.87, 91.04
209.89, 117.02
209.89, 143.00
209.89, 168.98
209.95, 195.06
209.96, 221.05
209.96, 247.03
209.96, 273.02
209.96, 299.00
232.41, 0.00
232.42, 25.98
232.48, 52.06
232.37, 78.05
232.39, 104.03
232.39, 130.01
232.39, 155.99
232.39, 181.97
232.46, 208.05
232.46, 234.04
232.46, 260.02
232.46, 286.01
254.92, 12.99
254.92, 38.97
254.99, 65.05
254.88, 91.03
254.89, 117.01
254.89, 142.99
254.90, 168.97
254.90, 194.95
254.96, 221.04
254.96, 247.03
254.96, 273.02
254.96, 299.00
277.42, 0.00
277.42, 25.98
277.43, 51.96
277.49, 78.03
277.39, 104.01
277.40, 129.99
277.40, 155.97
277.40, 181.96
277.40, 207.95
277.46, 234.04
277.46, 260.02
277.46, 286.01
95.61, 134.00
93.20, 44.00
