10.91, 16.73
10.56, 42.49
10.43, 68.34
10.35, 94.10
10.28, 119.86
10.20, 145.62
10.13, 171.39
10.17, 197.31
10.38, 223.08
10.59, 248.84
10.59, 274.35
33.04, 29.91
32.78, 55.52
32.70, 81.28
32.62, 107.04
32.55, 132.80
32.48, 158.56
32.41, 184.32
32.54, 210.08
32.83, 235.84
32.82, 287.36
55.30, 16.95
55.12, 42.71
55.05, 68.47
54.97, 94.23
54.89, 119.99
54.82, 145.75
54.75, 171.50
54.68, 197.26
54.82, 223.02
55.31, 248.78
55.25, 274.54
77.47, 29.89
77.39, 55.65
77.32, 81.41
77.24, 107.17
77.16, 132.93
77.10, 158.69
77.02, 184.44
76.96, 210.20
77.10, 235.96
78.00, 261.70
99.39, 17.08
99.74, 42.83
99.66, 68.59
99.59, 94.36
99.51, 120.12
99.43, 145.88
99.36, 171.66
99.27, 197.32
99.21, 223.08
99.61, 248.47
99.77, 272.77
121.87, 29.64
121.86, 55.38
121.57, 81.05
121.15, 106.81
120.84, 132.56
121.68, 157.51
121.94, 185.51
119.46, 211.09
121.23, 262.47
118.50, 288.09
144.15, 16.68
147.49, 158.56
147.69, 183.76
141.27, 276.03
144.23, 42.44
136.00, 229.73
32.97, 261.60
139.94, 204.27
148.22, 107.00
121.00, 236.81
34.79, 7.00
143.33, 250.36
120.28, 7.00
140.45, 64.00
141.67, 141.11
7.69, 293.00
96.38, 289.31
137.30, 293.00
125.12, 171.33
134.39, 92.47
131.63, 118.08
