7,0
7,52
7,104
7,156
7,208
7,260
30,13
30,65
30,117
30,169
30,221
30,273
52,0
52,52
52,104
52,156
52,208
75,13
75,65
75,117
75,169
75,221
75,273
97,0
97,52
97,104
97,156
97,208
97,286
120,39
120,91
120,169
120,221
120,273
142,0
142,52
142,208
142,260
165,13
165,65
165,117
165,195
165,247
165,299
187,52
187,104
187,156
187,208
187,260
210,13
210,91
210,143
210,195
210,247
210,299
232,78
232,130
232,182
232,234
232,286
255,39
255,91
255,143
255,195
255,247
255,299
277,26
277,78
277,130
277,182
277,234
277,286
