216.85, 171.39
135.85, 196.96
131.44, 210.36
105.58, 141.61
222.68, 143.16
154.25, 95.36
130.56, 173.13
221.42, 120.01
96.27, 96.97
143.30, 169.86
79.90, 140.03
103.40, 124.86
136.15, 223.12
138.75, 127.88
113.97, 133.47
88.08, 126.91
116.63, 210.47
158.80, 206.63
84.20, 103.71
172.36, 204.82
68.73, 140.02
96.52, 185.36
197.59, 86.67
99.86, 155.96
124.12, 137.87
83.44, 178.80
117.20, 107.95
152.17, 120.49
183.22, 86.34
106.05, 171.35
123.15, 196.28
149.20, 131.86
85.45, 156.34
222.87, 135.66
134.26, 184.90
171.21, 157.88
123.48, 160.66
197.54, 115.14
159.97, 133.29
172.19, 103.82
183.37, 166.93
209.62, 142.21
165.56, 145.76
128.81, 101.61
218.94, 183.78
128.44, 114.58
166.81, 92.70
195.19, 162.67
185.44, 155.00
162.16, 109.26
109.13, 287.04
175.45, 78.00
111.03, 159.68
104.79, 111.46
91.39, 145.77
149.67, 190.69
126.65, 126.30
171.64, 191.57
177.73, 126.50
220.92, 159.49
232.43, 0.00
175.79, 223.28
200.85, 133.64
209.25, 124.22
94.35, 168.60
207.58, 108.57
121.88, 76.61
115.56, 120.76
170.73, 300.00
118.62, 171.39
140.86, 93.56
165.54, 181.20
145.15, 143.58
70.38, 158.63
114.95, 94.92
75.41, 122.98
135.44, 150.86
124.49, 0.15
113.52, 148.18
164.68, 219.99
155.43, 178.53
202.22, 172.59
154.94, 144.61
195.09, 188.64
95.88, 135.26
156.37, 82.48
164.14, 71.36
205.86, 200.38
190.63, 176.91
91.96, 115.23
109.93, 198.39
178.22, 180.08
140.83, 69.65
162.29, 168.00
138.21, 276.61
197.07, 98.48
135.44, 162.06
194.22, 145.54
190.46, 124.43
215.94, 101.14
159.35, 155.83
152.53, 225.49
201.62, 153.39
124.92, 149.19
183.61, 213.74
135.10, 138.63
151.80, 108.03
152.24, 164.86
122.04, 183.76
143.02, 34.16
144.23, 180.75
170.28, 134.19
173.39, 116.36
142.43, 80.89
109.40, 184.17
180.64, 140.87
207.66, 184.78
211.98, 158.14
188.48, 135.35
183.20, 100.01
160.88, 193.94
191.70, 202.27
175.96, 148.79
172.75, 169.36
140.36, 117.39
232.00, 61.63
146.47, 214.99
79.32, 168.76
104.62, 91.42
146.71, 201.82
197.10, 212.69
127.00, 88.19
140.93, 105.45
183.03, 192.99
0.00, 300.00
163.45, 121.91
146.10, 155.24
185.26, 112.50
