15.00, 40.00
15.00, 170.00
15.00, 248.00
13.12, 275.00
37.07, 28.00
38.00, 56.74
34.77, 81.86
38.00, 107.36
35.00, 133.59
40.67, 161.00
36.94, 233.00
40.14, 262.83
37.00, 291.01
64.21, 40.84
51.30, 203.00
59.61, 246.00
63.00, 278.17
82.31, 77.00
77.00, 104.98
79.00, 132.52
75.00, 160.28
78.39, 190.09
81.47, 236.00
82.06, 264.00
103.03, 40.90
105.82, 113.31
107.00, 143.29
103.34, 171.20
106.72, 199.96
108.43, 222.83
107.56, 250.82
105.35, 282.94
130.36, 28.47
126.00, 74.22
136.74, 102.20
134.07, 130.36
133.28, 157.77
132.00, 183.82
135.58, 209.80
135.65, 237.08
128.62, 264.00
