15.00, 15.00
15.00, 40.00
15.00, 66.00
15.00, 92.00
14.00, 117.92
15.00, 144.00
14.00, 169.92
15.00, 196.00
15.00, 222.00
15.00, 248.00
15.00, 274.00
38.17, 23.00
37.22, 53.00
37.43, 83.00
38.16, 109.91
37.27, 135.26
37.30, 161.28
37.29, 187.00
37.82, 214.00
36.53, 243.00
37.00, 290.00
60.15, 9.00
59.91, 38.29
60.65, 64.00
60.13, 89.49
60.20, 116.00
60.11, 142.00
60.29, 168.00
60.32, 194.16
58.04, 222.08
56.72, 250.00
59.71, 277.00
82.15, 28.00
84.86, 54.95
85.05, 81.45
83.25, 108.61
83.65, 134.71
83.57, 160.70
84.30, 185.99
84.41, 212.04
83.49, 237.96
82.06, 264.00
105.86, 10.00
110.14, 38.80
109.91, 64.66
108.94, 93.11
108.98, 118.63
109.55, 145.71
110.99, 172.29
111.23, 198.59
110.98, 225.97
109.53, 251.73
103.60, 281.00
134.70, 21.57
137.00, 51.87
134.00, 80.37
136.00, 106.06
136.00, 131.67
137.00, 157.82
138.00, 185.24
136.10, 215.00
137.00, 263.00
129.31, 292.00
