6.12, 0.00
6.12, 25.98
6.18, 52.07
6.19, 78.05
6.19, 104.03
6.19, 130.01
7.07, 155.98
5.54, 181.91
5.56, 207.89
5.54, 233.88
5.51, 260.16
5.69, 286.19
28.62, 12.99
28.62, 38.97
28.69, 65.06
28.69, 91.04
28.69, 117.02
29.77, 142.98
29.78, 168.96
28.05, 194.88
28.07, 220.88
27.94, 247.04
28.09, 273.02
28.30, 299.00
51.12, 0.00
51.12, 25.98
51.12, 51.96
51.19, 78.05
51.19, 104.03
52.30, 129.99
52.28, 155.97
52.32, 181.95
50.56, 207.87
50.45, 234.07
50.60, 260.05
50.81, 286.03
73.62, 12.99
73.62, 38.97
73.63, 64.95
73.79, 91.21
75.01, 117.17
75.00, 143.15
75.00, 169.13
75.00, 195.11
72.94, 221.06
73.09, 247.04
73.48, 273.02
73.32, 299.00
96.12, 0.00
96.34, 25.98
96.12, 51.96
96.13, 77.94
96.36, 235.66
96.82, 261.62
96.67, 287.60
119.28, 11.78
119.50, 37.75
119.41, 63.47
118.10, 221.44
119.55, 247.38
120.05, 273.26
120.02, 299.00
142.44, 0.00
142.48, 25.64
142.53, 51.62
141.24, 77.57
142.16, 235.11
142.50, 260.18
142.60, 286.16
165.22, 12.50
165.07, 38.48
165.12, 64.46
162.22, 219.50
165.23, 247.05
165.08, 273.03
165.19, 299.00
187.99, 0.00
187.84, 25.98
187.89, 51.96
187.30, 78.20
187.93, 234.40
187.77, 260.38
187.89, 286.37
210.48, 13.00
210.40, 38.98
210.33, 65.05
209.89, 91.03
209.74, 117.01
209.74, 142.99
209.74, 168.97
209.74, 194.95
210.14, 220.93
210.58, 247.04
210.47, 273.02
210.59, 299.00
232.98, 0.00
232.94, 26.07
232.85, 52.06
232.84, 78.04
232.40, 104.02
232.25, 130.00
232.24, 155.98
232.24, 181.96
232.64, 207.94
233.00, 233.92
233.08, 260.03
233.09, 286.01
255.44, 13.06
255.43, 39.07
255.35, 65.05
255.33, 91.03
254.89, 117.01
254.75, 142.99
254.74, 168.97
255.14, 194.95
255.51, 220.93
255.51, 246.91
255.59, 273.01
255.59, 299.00
277.89, 0.00
277.93, 26.07
277.93, 52.06
277.85, 78.05
277.83, 104.03
277.39, 130.00
277.25, 155.98
277.65, 181.96
278.01, 207.94
278.01, 233.92
278.02, 259.90
278.09, 286.00
94.56, 215.00
117.21, 85.00
162.12, 85.00
183.63, 215.00
136.63, 215.00
