0.11, 0.20
0.45, 52.18
0.40, 104.01
1.19, 157.08
0.26, 209.01
1.10, 261.07
22.63, 13.15
23.00, 65.52
24.40, 117.85
23.07, 167.83
23.81, 221.14
24.15, 273.07
45.21, 0.27
45.33, 52.23
47.53, 106.01
54.80, 157.26
45.60, 207.00
46.39, 258.79
80.56, 0.59
67.65, 64.69
74.07, 114.29
82.00, 165.60
73.39, 227.17
71.79, 274.69
103.58, 1.01
93.53, 50.45
98.74, 106.12
96.00, 239.96
94.26, 291.84
115.12, 36.00
123.99, 100.00
120.75, 221.14
121.23, 273.10
139.53, 1.01
143.00, 52.12
140.73, 204.53
143.60, 259.89
165.38, 2.53
162.61, 78.08
164.90, 195.00
166.35, 246.97
166.22, 299.00
186.74, 12.39
188.59, 77.68
189.18, 209.45
189.19, 261.26
207.86, 0.93
213.35, 66.19
196.31, 116.00
207.21, 166.77
212.69, 220.68
212.33, 273.07
234.85, 0.38
238.12, 52.30
239.02, 104.07
231.98, 155.10
236.88, 206.80
238.27, 258.64
259.35, 9.68
260.72, 65.11
261.50, 117.09
258.24, 168.85
259.06, 220.74
260.67, 272.60
284.00, 0.12
284.00, 52.08
284.00, 104.10
284.00, 156.06
282.28, 207.98
283.65, 259.88
136.64, 77.31
91.62, 188.33
142.73, 287.91
215.65, 40.31
25.84, 299.00
68.48, 90.65
214.00, 299.00
23.38, 91.88
214.28, 247.16
22.76, 39.37
22.46, 195.19
23.19, 247.11
70.24, 38.94
96.25, 265.94
192.45, 51.99
236.38, 78.22
207.64, 140.79
165.13, 29.54
260.85, 39.13
261.30, 246.63
261.50, 143.07
213.22, 194.71
32.65, 143.68
111.39, 83.43
189.47, 287.40
191.14, 235.36
165.89, 220.96
259.91, 194.78
281.92, 290.94
66.66, 180.38
149.97, 100.00
261.52, 91.08
210.27, 91.99
116.98, 194.00
69.28, 299.00
48.04, 232.86
45.58, 78.39
257.22, 299.00
175.94, 100.38
2.40, 287.78
54.47, 131.24
166.02, 273.02
70.89, 250.14
235.21, 180.88
45.06, 26.25
284.00, 233.91
91.83, 24.50
0.11, 183.03
238.34, 26.17
0.40, 128.23
284.00, 130.08
284.00, 78.06
282.53, 182.00
0.21, 234.99
120.98, 247.12
143.37, 233.91
0.16, 26.20
283.32, 26.09
235.91, 232.77
139.32, 26.54
79.00, 139.80
239.00, 130.08
0.47, 78.16
118.00, 59.20
95.77, 213.98
119.23, 299.00
47.56, 284.75
217.77, 116.86
235.67, 284.49
44.25, 181.05
90.07, 76.20
67.11, 14.25
71.49, 204.75
168.79, 55.26
117.20, 13.44
213.47, 18.64
189.00, 185.30
190.98, 32.18
